KNO_ID,ADRESSE_STRASSE,ADRESSE_ORTSTEIL,ADRESSE_POSTLEITZAHL,BEZIRK,DIENSTSTELLE,DUEKER,GEFAEHRDETER_KANAL,GEFAELLE,KANALSYSTEM,LAENGE,LAGE,MATERIALART,PROFILBREITE,PROFILHOEHE,PUMPWERK,SCHILDER_BENOETIGT,SONDERKANAL,WASSERSCHUTZZONE_ZONE,ATMOSPHAERE_SAUERSTOFFMANGEL,ATMOSPHAERE_SCHWEFELWASSERSTOFF,ATMOSPHAERE_METHAN,ATMOSPHAERE_ANDEREGEFAEHRDUNG,ATMOSPHAERE_BEMERKUNG,STILLGELEGT,ATMOSPHAERE_ASBESTZEMENT,ANZAHL_ABZWEIGE,BAUJAHR,BEARBEITER_NAME,BEARBEITER_ZEITPUNKT,BEMERKUNGEL,BUCHUNGSNUMMER_TYP,BUCHUNGSNUMMER_TEXT,ABLAGERUNGEN_FEINESMATERIAL,ABLAGERUNGEN_GROBESMATERIAL,ABLAGERUNGEN_HARTESMATERIAL,ABLAGERUNGEN_ANDERESMATERIAL,ABLAGERUNGEN_KATZENSTREU,ABLAGERUNGEN_LUMPEN,ABLAGERUNGENSTAND_VERSTOPFUNG,ABLAGERUNGENSTAND_PROZENT,ABLAGERUNGENSTAND_HOEHE,ABLAGERUNGENSTAND_SAND,ANHAFTENDESTOFFE_INKRUSTATION,ANHAFTENDESTOFFE_FETT,ANHAFTENDESTOFFE_FAEULNIS,ANHAFTENDESTOFFE_ANDERERSTOFF,ANHAFTENDESTOFFE_WASSERSTEIN,ANHAFTENDESTOFFE_OEL,EMPFOHLENE_REINIGUNGSKLASSE,GERUCHSBELAESTIGUNG,ORIGINAL_REINIGUNGSKLASSE,RATTENBEFALL_FESTGESTELLT,REINIGUNG_GEREINIGT,REINIGUNG_GERAEUMT,REINIGUNG_GERAEUMTE_MENGE,WASSERSTAND_WASSERAUSTRITT,WASSERSTAND_WENIGFLUSS,WASSERSTAND_PROZENT,WASSERSTAND_HOEHE,UNTERLAUFVERSTOPFUNG,REINIGUNG_RAEUMZEITPUNKT,ABLAGERUNGEN_LAUB,UNZULAESSIGE_EINLEITUNG
79.233.159.188/4,963 Havey Junction,Minnesota,55412,MN,Minneapolis,0,true,10.38,,449,Strasse,Mauerwerk,500,500,HPW WEG Wedding Otawistr.,false,false,false,true,false,true,false,Keine Bemerkung,true,true,3,1995,,10.6.2016,,,,false,true,true,true,true,true,true,98,18.9,26.09,true,false,true,true,true,true,5,false,5,true,true,true,45,false,false,20,11,true,16.1.2002,true,false
174.67.213.102/2,47 Maywood Plaza,Connecticut,06606,CT,Bridgeport,1,true,5.31,,853,Gehweg,Stein,400,300,HPW SCHOE Schöneberg Königstr.,true,true,true,true,true,true,true,Keine Bemerkung,false,true,3,1992,,13.8.2015,,,,true,true,true,false,true,true,false,79,27.9,9.02,true,true,true,true,false,false,1,true,4,false,true,true,9,true,false,66,73,true,31.12.2005,false,false
248.162.121.155/29,39738 New Castle Drive,Missouri,65805,MO,Springfield,1,true,15.63,,4123,Fahrbahn,Beton,300,200,HPW KAR Karow Pankgrafenstr.,true,false,false,true,true,false,false,Etwas nötig,false,true,4,1995,,19.10.2016,,,,true,false,false,false,true,false,false,90,28.4,21.72,true,true,false,true,true,false,1,true,2,false,false,false,35,false,false,31,48,false,10.5.1993,false,true
122.236.211.2/15,58974 Nancy Circle,Texas,77075,TX,Houston,1,true,1.67,,750,Gehweg,Ziegel,400,100,HPW KAR Karow Pankgrafenstr.,true,true,false,true,true,false,true,Schlecht,false,true,1,1999,,10.10.2015,,,,true,true,false,false,false,true,true,3,25.8,25.55,true,false,true,true,true,true,0,true,3,false,false,false,33,false,true,44,10,false,6.11.1991,true,true
70.161.70.64/1,326 Haas Point,Utah,84189,UT,Salt Lake City,1,true,6.38,,4423,Strasse,Stein,500,200,HPW SCHOE Schöneberg Königstr.,false,false,true,true,false,false,false,Schlecht,false,true,0,204,,11.11.2015,,,,true,true,true,false,false,true,false,98,27.4,10.79,true,true,true,false,true,true,5,false,3,true,false,false,8,false,true,78,43,false,19.6.2007,true,false
183.181.70.92/9,09 Everett Crossing,Nevada,89505,NV,Reno,0,false,14.24,,936,Fahrbahn,Stein,100,300,HPW WEG Wedding Otawistr.,true,true,true,true,true,false,false,"",false,false,0,1992,,17.8.2016,,,,true,false,true,false,true,true,false,70,25.4,21.77,false,true,true,true,false,true,4,false,3,false,true,true,27,false,true,59,37,false,14.9.1999,false,true
15.251.221.112/14,73116 Golf Drive,Virginia,23454,VA,Virginia Beach,0,true,1.3,,619,Fahrbahn,Stein,200,200,HPW SCHOE Schöneberg Königstr.,false,true,false,false,true,false,false,Keine Bemerkung,true,true,3,204,,24.1.2017,,,,true,true,true,true,true,true,true,47,23.9,24.97,false,false,true,false,true,false,3,true,4,true,true,true,18,false,false,54,44,false,30.3.1999,true,false
67.189.234.238/28,12 Independence Lane,Texas,79989,TX,El Paso,0,true,18.26,,4064,Gehweg,Ziegel,400,100,HPW WEG Wedding Otawistr.,false,true,false,true,true,false,false,Schlecht,false,false,0,204,,22.3.2017,,,,false,false,true,false,false,true,true,9,28.5,24.95,false,false,false,true,false,true,2,false,5,true,false,false,32,true,true,28,60,false,22.6.1996,true,false
51.233.79.78/19,1170 Orin Way,California,95210,CA,Stockton,1,true,14.26,,2260,Strasse,Stein,300,400,HPW SCHOE Schöneberg Königstr.,false,false,true,true,false,false,true,Etwas nötig,true,false,0,1995,,29.2.2016,,,,true,true,false,true,true,false,false,49,17.3,19.12,false,true,false,true,true,true,1,true,0,true,false,true,20,true,false,1,41,false,5.8.1993,true,true
133.249.126.83/24,03 Springview Crossing,Indiana,46857,IN,Fort Wayne,0,true,18.19,,2598,Gehweg,Ziegel,300,500,HPW SCHOE Schöneberg Königstr.,false,false,false,true,true,true,true,"",false,false,0,1995,,4.2.2016,,,,false,false,false,true,false,false,true,35,13.5,26.59,true,false,false,true,false,false,1,false,4,false,false,false,17,false,true,62,98,false,29.4.1994,true,false
240.89.17.5/4,6563 Oak Valley Point,Virginia,23277,VA,Richmond,0,false,11.12,,2363,Industrie,Beton,100,200,HPW WEG Wedding Otawistr.,false,true,false,false,false,true,false,"",true,false,1,1995,,21.3.2016,,,,true,true,true,true,false,false,false,66,21.0,9.53,false,false,true,false,true,true,0,true,0,false,false,true,2,false,true,57,19,false,1.5.1995,true,true
72.197.66.87/15,456 Crescent Oaks Way,Florida,32220,FL,Jacksonville,0,true,5.11,,151,Strasse,Stein,300,500,HPW KAR Karow Pankgrafenstr.,false,true,true,true,false,true,false,Etwas nötig,true,false,1,204,,30.3.2016,,,,true,true,true,true,true,true,true,90,17.3,24.97,false,false,false,false,false,true,1,true,2,true,false,false,16,true,true,63,88,true,5.7.1991,true,true
3.155.81.155/28,9254 Northridge Lane,Texas,75367,TX,Dallas,1,false,18.45,,841,Fahrbahn,Beton,400,400,HPW KAR Karow Pankgrafenstr.,true,false,true,false,false,false,true,Keine Bemerkung,false,false,2,1995,,17.5.2017,,,,false,false,true,true,false,false,false,58,22.4,25.05,false,false,false,false,true,false,2,false,3,true,false,false,38,true,false,59,48,true,9.11.2001,false,false
28.151.75.59/23,7 Pawling Road,Florida,33013,FL,Hialeah,0,false,1.89,,3487,Industrie,Mauerwerk,200,300,HPW SCHOE Schöneberg Königstr.,true,false,true,true,true,false,false,Etwas nötig,true,true,1,1995,,4.9.2016,,,,false,true,false,true,true,true,false,6,23.3,25.55,false,false,true,false,true,true,4,true,2,true,false,true,41,false,false,18,29,true,12.7.1990,false,true
51.203.80.182/11,38422 Summer Ridge Alley,California,90010,CA,Los Angeles,1,false,9.14,,1208,Strasse,Mauerwerk,200,400,HPW KAR Karow Pankgrafenstr.,false,false,true,false,false,true,false,Etwas nötig,true,false,3,1992,,13.5.2017,,,,true,true,false,true,false,true,false,100,10.4,11.84,true,false,true,true,false,false,4,false,0,false,false,true,37,true,true,27,15,true,14.3.1996,true,false
226.50.233.34/19,015 Iowa Place,New York,11355,NY,Flushing,1,true,17.18,,4263,Gehweg,Stein,200,500,HPW KAR Karow Pankgrafenstr.,true,false,true,true,false,false,false,Etwas nötig,true,true,1,1999,,25.7.2015,,,,false,false,false,false,false,true,true,89,4.4,12.09,true,true,true,true,true,true,1,false,0,false,false,true,39,true,false,17,88,true,23.9.1991,false,false
239.73.207.190/23,89 Bayside Trail,Maryland,21203,MD,Baltimore,1,true,7.89,,1473,Fahrbahn,Mauerwerk,100,200,HPW KAR Karow Pankgrafenstr.,true,false,false,false,false,false,false,"",false,false,4,1992,,8.2.2016,,,,true,false,false,true,false,false,true,54,10.6,13.83,false,false,false,true,true,false,5,false,1,false,false,false,15,false,true,37,19,false,7.11.2002,false,false
190.237.191.203/18,922 Dayton Center,California,91210,CA,Glendale,0,false,15.59,,203,Strasse,Ziegel,100,300,HPW WEG Wedding Otawistr.,true,true,false,false,false,true,false,"",true,false,3,1995,,14.10.2015,,,,false,false,true,true,false,false,true,94,1.4,23.45,false,true,true,true,true,true,3,false,4,false,true,true,16,false,false,46,61,true,19.10.2004,false,true
29.85.86.254/7,677 International Hill,Arizona,85720,AZ,Tucson,0,true,8.16,,3800,Industrie,Beton,300,500,HPW KAR Karow Pankgrafenstr.,true,true,true,true,false,true,true,Schlecht,false,false,4,1990,,10.5.2016,,,,true,false,false,true,false,true,true,25,12.4,7.24,false,false,true,false,true,false,4,true,5,false,true,true,48,true,false,36,92,true,7.11.2008,false,false
175.150.26.12/23,04278 Monterey Trail,Wisconsin,53705,WI,Madison,1,true,10.23,,3843,Fahrbahn,Ziegel,100,400,HPW WEG Wedding Otawistr.,false,true,true,true,false,false,false,Schlecht,true,false,0,1995,,25.8.2015,,,,true,false,true,true,false,true,false,86,29.3,2.41,true,false,false,true,false,true,3,true,2,true,false,false,6,false,true,64,6,true,29.3.1996,false,true
229.203.161.167/28,6193 Lake View Plaza,Illinois,61614,IL,Peoria,0,true,4.78,,1226,Gehweg,Beton,200,200,HPW SCHOE Schöneberg Königstr.,false,false,true,true,true,false,false,Schlecht,false,true,2,1995,,2.1.2016,,,,false,true,false,true,true,false,true,58,28.7,8.21,false,true,true,false,false,false,1,true,5,true,false,true,49,true,true,34,69,false,19.4.2006,true,false
60.214.185.56/30,64 Golf Course Circle,Pennsylvania,15906,PA,Johnstown,0,false,8.73,,2996,Strasse,Beton,200,200,HPW SCHOE Schöneberg Königstr.,false,true,false,false,true,true,false,Etwas nötig,false,true,1,204,,13.9.2016,,,,true,false,true,false,false,false,false,76,8.8,27.97,false,true,false,false,false,true,4,true,4,true,false,false,25,true,true,45,39,true,14.11.2006,true,false
47.42.57.191/27,5 Clemons Alley,Pennsylvania,17126,PA,Harrisburg,1,false,2.82,,1453,Strasse,Beton,100,200,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,false,true,Etwas nötig,false,false,0,1999,,15.9.2016,,,,true,false,true,false,true,false,false,3,0.8,12.7,false,true,false,false,false,true,5,false,0,false,true,false,44,true,false,27,26,false,10.4.2003,true,false
92.91.151.45/31,97177 Starling Circle,Massachusetts,01610,MA,Worcester,1,false,17.58,,2775,Strasse,Beton,500,400,HPW SCHOE Schöneberg Königstr.,false,true,true,false,true,false,true,Schlecht,true,false,4,1992,,29.10.2016,,,,true,true,true,false,false,true,false,13,7.1,29.67,true,true,true,true,true,true,1,true,3,true,false,true,50,false,true,67,93,false,18.2.1995,false,false
5.85.32.245/13,7 Lakeland Road,Wisconsin,53779,WI,Madison,1,true,18.14,,6,Fahrbahn,Mauerwerk,100,100,HPW SCHOE Schöneberg Königstr.,false,true,true,false,false,false,true,"",true,true,3,1990,,7.4.2017,,,,false,true,false,false,false,true,true,18,10.9,7.09,false,true,true,true,true,true,1,true,4,true,true,true,19,false,true,27,20,false,20.2.1998,true,true
75.10.107.126/15,7270 Elmside Drive,Alabama,35405,AL,Tuscaloosa,0,true,14.13,,3010,Industrie,Ziegel,300,400,HPW KAR Karow Pankgrafenstr.,true,true,true,true,true,true,true,"",false,true,4,1992,,21.11.2016,,,,false,false,true,false,false,true,false,98,11.6,11.21,true,false,true,true,false,true,4,false,5,false,true,true,34,true,false,58,22,false,4.12.2009,true,false
61.58.64.126/22,1 Daystar Pass,Connecticut,06922,CT,Stamford,0,false,19.64,,2999,Strasse,Mauerwerk,200,500,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,false,true,Etwas nötig,false,true,2,1992,,30.11.2015,,,,true,true,true,false,true,true,false,12,19.4,18.58,true,false,true,false,false,false,4,false,3,false,false,true,37,true,false,53,62,false,3.2.2006,true,false
189.39.21.46/12,66601 Moland Point,Texas,78278,TX,San Antonio,0,false,0.37,,2430,Gehweg,Beton,500,300,HPW SCHOE Schöneberg Königstr.,true,true,false,true,true,false,false,Schlecht,true,true,0,1995,,7.8.2016,,,,false,true,false,true,false,false,false,13,11.5,17.19,false,true,false,true,false,true,1,true,0,true,false,false,12,true,false,47,90,false,27.7.2001,true,false
84.61.170.42/6,15718 Thackeray Hill,Florida,32825,FL,Orlando,1,true,3.97,,3397,Strasse,Mauerwerk,200,500,HPW WEG Wedding Otawistr.,false,false,true,true,false,false,true,"",true,false,3,204,,1.5.2016,,,,false,false,true,true,false,false,false,49,4.0,17.88,false,true,false,true,true,false,5,false,2,true,false,false,18,false,false,35,100,false,9.11.2005,true,false
164.249.83.87/1,053 Elka Road,Texas,75044,TX,Garland,1,false,7.8,,1056,Strasse,Beton,500,500,HPW SCHOE Schöneberg Königstr.,true,true,true,false,false,true,false,"",true,false,2,1999,,10.4.2017,,,,false,true,true,false,true,true,false,10,3.6,20.56,true,false,false,true,true,true,2,false,4,true,true,false,3,true,false,61,51,false,4.5.2003,false,false
72.90.11.82/22,3 Pepper Wood Center,New York,10131,NY,New York City,1,true,5.22,,2112,Industrie,Mauerwerk,100,300,HPW SCHOE Schöneberg Königstr.,true,false,false,false,true,false,true,Keine Bemerkung,false,true,1,204,,17.6.2016,,,,true,false,true,true,true,true,false,94,29.7,29.52,true,false,false,false,true,false,0,true,3,true,false,false,48,false,true,57,65,true,2.11.2004,true,true
251.138.191.142/8,00538 Mandrake Crossing,Ohio,45403,OH,Dayton,1,true,8.73,,4069,Fahrbahn,Stein,500,500,HPW KAR Karow Pankgrafenstr.,false,false,true,true,true,true,true,Keine Bemerkung,true,true,3,1995,,11.10.2015,,,,false,false,false,false,true,false,true,90,20.7,10.46,false,true,false,false,true,true,3,false,1,true,false,false,3,false,false,60,94,true,16.5.2007,false,true
189.166.53.126/1,7 Lukken Park,New York,12262,NY,Albany,0,false,8.58,,1452,Fahrbahn,Stein,500,500,HPW WEG Wedding Otawistr.,false,false,true,false,true,true,true,Keine Bemerkung,false,false,2,1992,,28.9.2016,,,,true,true,true,true,true,false,false,44,14.5,29.01,false,false,false,true,false,true,4,true,0,true,true,true,46,true,true,20,79,false,23.6.1994,false,false
22.186.190.253/26,45536 Carberry Junction,Texas,75379,TX,Dallas,0,false,12.48,,1260,Gehweg,Ziegel,100,400,HPW SCHOE Schöneberg Königstr.,true,false,true,false,false,true,false,"",false,true,2,1995,,18.7.2015,,,,false,true,false,false,true,true,true,55,19.2,17.8,false,false,true,false,true,false,1,true,5,false,true,false,23,false,false,31,11,false,19.10.1998,true,false
210.186.82.56/26,7931 Muir Court,Texas,77260,TX,Houston,0,false,1.76,,185,Gehweg,Beton,200,100,HPW KAR Karow Pankgrafenstr.,true,true,true,false,true,true,true,Schlecht,false,true,2,1992,,15.8.2015,,,,false,true,true,false,true,true,false,85,3.7,10.29,false,false,false,false,false,true,5,true,5,true,true,true,33,false,false,6,11,true,6.8.1990,false,true
162.57.44.154/4,00679 Almo Place,Arizona,86305,AZ,Prescott,0,true,3.65,,124,Industrie,Stein,100,400,HPW WEG Wedding Otawistr.,false,false,true,false,false,false,false,Keine Bemerkung,false,false,1,1992,,13.2.2017,,,,true,false,true,true,false,false,true,10,22.6,21.61,false,true,false,false,false,true,4,false,3,true,false,false,30,true,false,73,89,false,30.9.2004,true,true
225.95.55.159/7,6016 Mariners Cove Pass,California,92145,CA,San Diego,1,true,8.29,,3669,Industrie,Stein,500,300,HPW WEG Wedding Otawistr.,false,false,false,false,true,true,true,"",false,false,3,1995,,27.5.2016,,,,true,true,false,false,true,true,false,36,9.7,19.52,true,true,true,true,true,true,1,false,1,true,false,false,22,true,false,6,74,true,13.1.2007,true,false
99.154.144.61/5,9223 Talisman Hill,North Carolina,28263,NC,Charlotte,0,true,2.5,,2235,Industrie,Stein,200,100,HPW WEG Wedding Otawistr.,false,false,false,true,false,true,false,"",true,true,3,1990,,26.2.2016,,,,false,false,false,true,true,false,false,99,22.5,23.2,false,true,true,true,true,true,2,false,0,false,true,true,9,true,false,17,60,true,1.1.2006,false,false
100.130.181.6/10,0 School Circle,Maryland,20816,MD,Bethesda,0,false,9.41,,4122,Strasse,Mauerwerk,300,500,HPW KAR Karow Pankgrafenstr.,true,true,false,false,true,false,false,Etwas nötig,false,false,2,1990,,17.6.2017,,,,true,false,false,false,true,true,true,9,15.8,8.43,false,true,true,false,true,true,3,false,2,false,true,false,34,true,true,73,76,false,9.6.1999,false,false
61.56.154.164/21,4702 Sachs Point,New York,10606,NY,White Plains,1,false,2.18,,1715,Strasse,Mauerwerk,400,500,HPW SCHOE Schöneberg Königstr.,true,false,false,false,false,true,true,Etwas nötig,false,true,4,1995,,10.6.2017,,,,false,false,false,false,true,false,true,91,18.5,3.41,true,true,false,false,false,false,5,true,4,false,true,true,16,true,true,4,10,true,29.4.2008,true,true
187.186.91.160/10,78 Twin Pines Trail,Texas,77212,TX,Houston,1,true,7.57,,3988,Fahrbahn,Beton,400,300,HPW SCHOE Schöneberg Königstr.,true,true,true,false,true,false,true,Etwas nötig,false,true,3,1999,,10.10.2016,,,,false,true,false,true,false,false,true,98,0.1,18.15,false,true,false,false,false,true,2,true,1,false,false,false,11,true,false,52,0,true,19.7.1995,false,true
118.213.165.210/12,075 Everett Parkway,Oregon,97232,OR,Portland,0,true,2.81,,2006,Gehweg,Mauerwerk,100,200,HPW WEG Wedding Otawistr.,true,false,false,true,false,true,false,"",true,false,2,1992,,20.3.2016,,,,false,false,false,true,true,true,false,72,26.4,4.94,false,false,false,true,false,false,4,true,0,true,true,false,21,true,true,37,69,false,10.3.2007,false,true
81.112.155.201/15,89 Westport Trail,New York,14225,NY,Buffalo,1,true,17.72,,2450,Fahrbahn,Beton,100,400,HPW SCHOE Schöneberg Königstr.,true,false,false,true,true,true,false,Keine Bemerkung,false,false,3,1999,,2.4.2016,,,,true,true,true,true,false,true,false,35,14.6,24.38,true,true,false,true,true,true,4,false,3,false,true,true,22,true,false,7,91,true,17.9.1998,true,false
43.216.128.32/19,40 Mitchell Terrace,Maryland,21747,MD,Hagerstown,1,true,9.8,,1083,Gehweg,Beton,300,300,HPW KAR Karow Pankgrafenstr.,true,true,true,true,false,false,false,"",false,false,2,1990,,26.8.2016,,,,false,true,false,true,false,false,false,54,27.7,28.01,false,true,true,true,true,false,1,false,0,true,true,true,9,true,true,22,52,false,7.12.2000,true,true
156.159.226.187/12,7691 Sachs Plaza,Florida,33610,FL,Tampa,1,true,10.31,,3135,Strasse,Beton,400,300,HPW KAR Karow Pankgrafenstr.,false,true,false,false,false,false,true,"",false,false,3,204,,1.7.2017,,,,false,true,true,true,false,true,true,58,9.1,16.24,true,false,true,false,true,true,1,false,1,true,true,false,40,false,true,52,52,true,22.12.1996,false,true
96.155.10.211/14,32 Village Green Place,North Carolina,28225,NC,Charlotte,0,false,4.94,,838,Industrie,Beton,500,300,HPW KAR Karow Pankgrafenstr.,true,true,false,false,true,true,false,Schlecht,false,false,0,1990,,10.5.2016,,,,true,false,false,true,true,false,false,21,2.2,11.5,false,false,true,true,true,false,2,true,5,false,false,false,10,true,false,34,49,true,7.12.1993,true,true
28.166.21.8/2,405 Gulseth Court,Virginia,22036,VA,Fairfax,0,true,12.52,,1876,Gehweg,Stein,400,400,HPW SCHOE Schöneberg Königstr.,true,true,false,true,false,false,false,Keine Bemerkung,false,false,4,1999,,5.1.2016,,,,true,true,true,false,false,false,true,58,5.6,17.32,true,true,false,true,true,true,5,false,3,true,true,false,42,true,true,15,15,false,1.4.2006,true,true
132.26.249.122/23,246 Iowa Lane,Colorado,80005,CO,Arvada,0,true,14.86,,1410,Fahrbahn,Beton,200,200,HPW WEG Wedding Otawistr.,true,false,false,false,true,true,false,Schlecht,false,false,3,1990,,13.10.2015,,,,true,true,false,true,true,false,false,0,2.6,23.62,true,false,false,true,true,true,4,false,2,true,true,false,17,true,true,80,1,true,21.3.2007,true,false
71.18.66.240/15,733 Brickson Park Street,Alabama,36205,AL,Anniston,0,false,6.31,,3025,Industrie,Mauerwerk,200,300,HPW KAR Karow Pankgrafenstr.,false,true,false,true,true,true,true,Keine Bemerkung,false,false,4,1995,,1.8.2015,,,,false,false,false,true,false,false,true,90,4.7,3.58,true,true,false,false,false,true,1,true,3,false,true,true,8,true,true,13,19,false,3.3.2008,true,true
44.193.193.4/18,937 Butterfield Alley,South Carolina,29424,SC,Charleston,0,false,14.78,,3595,Industrie,Stein,200,100,HPW SCHOE Schöneberg Königstr.,false,true,true,true,false,false,true,Keine Bemerkung,false,true,4,204,,3.4.2017,,,,true,true,true,true,false,false,false,17,17.0,18.12,true,false,false,true,false,false,3,true,3,true,true,false,36,true,true,28,53,false,15.10.2002,true,false
111.117.163.35/10,50538 Sauthoff Trail,Massachusetts,02208,MA,Boston,1,true,5.02,,2746,Strasse,Ziegel,400,500,HPW KAR Karow Pankgrafenstr.,false,true,false,false,true,true,false,Etwas nötig,false,true,1,1992,,21.7.2015,,,,false,false,true,false,false,true,true,3,24.6,20.11,true,true,false,false,true,false,5,false,2,true,false,true,45,false,false,44,69,false,6.2.1999,true,false
9.254.6.30/1,2 New Castle Terrace,Virginia,23285,VA,Richmond,0,false,7.79,,1974,Strasse,Stein,200,200,HPW WEG Wedding Otawistr.,true,true,true,false,false,true,true,Etwas nötig,false,false,1,204,,18.9.2016,,,,true,true,true,true,true,false,false,29,15.9,26.76,false,true,true,true,true,true,1,true,1,false,true,false,35,true,false,27,96,true,8.1.1994,true,false
166.24.174.67/11,5 Ramsey Drive,Iowa,50315,IA,Des Moines,1,true,16.14,,4423,Gehweg,Beton,200,100,HPW KAR Karow Pankgrafenstr.,true,false,true,false,true,true,false,"",true,false,1,204,,1.2.2017,,,,true,false,true,true,false,false,true,50,11.3,0.22,false,true,false,true,false,false,0,true,5,true,false,false,39,true,false,9,79,true,28.12.2000,true,false
126.216.110.153/9,00 Logan Crossing,Virginia,23509,VA,Norfolk,1,false,1.09,,1653,Industrie,Beton,200,300,HPW WEG Wedding Otawistr.,true,false,false,true,true,true,false,"",true,true,0,1995,,21.4.2016,,,,false,true,true,false,true,true,true,60,5.3,12.37,false,true,false,true,false,false,4,true,5,false,false,false,37,false,true,70,98,true,18.11.1994,false,false
40.150.32.231/3,486 Tony Crossing,Virginia,22244,VA,Arlington,1,true,6.96,,3674,Fahrbahn,Stein,500,300,HPW WEG Wedding Otawistr.,false,false,true,true,true,false,true,"",false,false,4,1999,,20.12.2015,,,,true,false,false,false,false,true,true,92,22.7,5.94,false,false,true,false,false,true,1,true,0,true,true,false,14,false,false,34,42,false,21.11.2006,false,true
99.75.151.35/23,91681 Thierer Junction,Texas,78744,TX,Austin,1,false,12.2,,2612,Gehweg,Beton,400,300,HPW WEG Wedding Otawistr.,false,true,false,true,false,false,true,Keine Bemerkung,true,true,4,1999,,30.3.2016,,,,false,true,true,true,false,false,false,33,28.3,14.48,false,false,true,false,false,false,4,true,2,true,true,true,33,false,true,56,2,true,7.5.1996,false,false
